07/18/2011 10:09:00 AM 9 mph NW,-76.298197,37.005058,9
07/18/2011 10:09:09 AM 7 mph N,-76.298198,37.005313,9
07/18/2011 10:09:18 AM 4 mph NE,-76.298107,37.005462,9
07/18/2011 10:09:27 AM 4 mph NE,-76.29803,37.005573,8.8
07/18/2011 10:09:36 AM 4 mph NE,-76.297953,37.005667,8.6
07/18/2011 10:09:45 AM 3 mph NE,-76.297883,37.005742,8.4
07/18/2011 10:09:54 AM 2 mph NE,-76.297832,37.0058,8.4
07/18/2011 10:10:00 AM 1 mph NE,-76.297772,37.005862,8.1
07/18/2011 10:11:00 AM 1 mph SW,-76.297783,37.005682,5.1
07/18/2011 10:11:30 AM 1 mph S,-76.297812,37.00558,1.9
07/18/2011 10:12:00 AM 1 mph S,-76.297827,37.005463,3.6
07/18/2011 10:12:20 AM 1 mph S,-76.297838,37.00536,5.2
07/18/2011 10:12:40 AM 1 mph S,-76.297833,37.005262,4.2
07/18/2011 10:13:00 AM 1 mph S,-76.297867,37.005142,4.2
07/18/2011 10:13:30 AM 1 mph S,-76.297877,37.005032,5.3
07/18/2011 10:14:00 AM 1 mph S,-76.297893,37.004917,5.9
07/18/2011 10:14:15 AM 1 mph S,-76.29789,37.004803,5.7
07/18/2011 10:14:30 AM 1 mph S,-76.297897,37.00469,4.7
07/18/2011 10:14:45 AM 1 mph W,-76.298002,37.004707,4.7
07/18/2011 10:15:00 AM 1 mph W,-76.298098,37.004688,3.6
07/18/2011 10:15:09 AM 9 mph NW,-76.29826,37.004772,3.3
07/18/2011 10:15:18 AM 9 mph N,-76.298393,37.004992,3.1
07/18/2011 10:15:27 AM 9 mph NE,-76.298335,37.00524,2.8
07/18/2011 10:15:36 AM 9 mph E,-76.298077,37.005363,2.6
07/18/2011 10:15:45 AM 9 mph E,-76.29777,37.005383,2.4
07/18/2011 10:15:54 AM 9 mph E,-76.29746,37.005385,2.6
07/18/2011 10:16:00 AM 8 mph E,-76.297162,37.005377,2.8
07/18/2011 10:16:07 AM 8 mph E,-76.296867,37.005365,3.1
07/18/2011 10:16:14 AM 8 mph E,-76.296572,37.005348,3.4
07/18/2011 10:16:21 AM 9 mph E,-76.296275,37.005332,3.6
07/18/2011 10:16:28 AM 8 mph E,-76.295983,37.005315,3.8
07/18/2011 10:16:35 AM 6 mph E,-76.295745,37.005292,3.8
07/18/2011 10:16:42 AM 5 mph E,-76.295582,37.005265,3.6
07/18/2011 10:16:49 AM 5 mph E,-76.295418,37.005237,3.2
07/18/2011 10:16:56 AM 4 mph E,-76.295278,37.00521,2.6
07/18/2011 10:17:00 AM 3 mph E,-76.295178,37.005178,2.1
07/18/2011 10:17:09 AM 2 mph SE,-76.295105,37.005143,1.7
07/18/2011 10:17:18 AM 2 mph SE,-76.295047,37.005105,1.2
07/18/2011 10:17:27 AM 2 mph SE,-76.294967,37.005025,0.2
07/18/2011 10:17:36 AM 3 mph SE,-76.294885,37.004973,-0.3
07/18/2011 10:17:45 AM 6 mph E,-76.294722,37.004965,-0.3
07/18/2011 10:17:54 AM 7 mph NE,-76.294525,37.005077,-0.1
07/18/2011 10:18:00 AM 9 mph N,-76.294453,37.0053,1.2
07/18/2011 10:18:08 AM 9 mph NW,-76.294582,37.005518,2.6
07/18/2011 10:18:16 AM 9 mph NW,-76.294755,37.005722,3.7
07/18/2011 10:18:24 AM 8 mph NW,-76.29493,37.00592,4.5
07/18/2011 10:18:32 AM 5 mph NW,-76.295072,37.00605,4.9
07/18/2011 10:18:40 AM 3 mph NW,-76.29517,37.006128,5.1
07/18/2011 10:18:48 AM 3 mph NW,-76.295253,37.006173,5.3
07/18/2011 10:18:56 AM 2 mph NW,-76.295317,37.0062,5.3
07/18/2011 10:19:00 AM 1 mph W,-76.29541,37.006215,4.6
07/18/2011 10:19:10 AM 1 mph SW,-76.295527,37.006165,4.2
07/18/2011 10:19:20 AM 4 mph W,-76.295635,37.006127,5.4
07/18/2011 10:19:30 AM 5 mph W,-76.295787,37.006105,6
07/18/2011 10:19:40 AM 6 mph SW,-76.295958,37.006042,6.1
07/18/2011 10:19:50 AM 6 mph W,-76.296142,37.005965,6.2
07/18/2011 10:20:00 AM 5 mph W,-76.296323,37.005933,5.9
07/18/2011 10:20:08 AM 5 mph W,-76.296478,37.005953,5.4
07/18/2011 10:20:16 AM 6 mph NW,-76.296613,37.006035,4.7
07/18/2011 10:20:24 AM 8 mph N,-76.296633,37.006233,4
07/18/2011 10:20:32 AM 9 mph NE,-76.296443,37.006415,4
07/18/2011 10:20:40 AM 9 mph E,-76.296127,37.006482,4.4
07/18/2011 10:20:48 AM 9 mph E,-76.295807,37.006498,4.7
07/18/2011 10:20:56 AM 6 mph E,-76.295557,37.006478,4.5
07/18/2011 10:21:00 AM 4 mph E,-76.295395,37.00645,4.1
07/18/2011 10:21:08 AM 3 mph E,-76.295278,37.006422,3.7
07/18/2011 10:21:16 AM 4 mph SE,-76.295117,37.006352,3
07/18/2011 10:21:24 AM 9 mph NE,-76.29485,37.006393,2.6
07/18/2011 10:21:32 AM 9 mph NE,-76.294615,37.006545,2.6
07/18/2011 10:21:40 AM 9 mph N,-76.294517,37.006765,2.9
07/18/2011 10:21:48 AM 8 mph NW,-76.294623,37.006992,3.4
07/18/2011 10:21:56 AM 8 mph N,-76.29474,37.00721,4.2
07/18/2011 10:22:00 AM 8 mph N,-76.294825,37.007435,4.8
07/18/2011 10:22:10 AM 6 mph N,-76.294858,37.00762,5.2
07/18/2011 10:22:20 AM 3 mph N,-76.294868,37.007733,5.5
07/18/2011 10:22:30 AM 2 mph N,-76.294877,37.007867,6.1
07/18/2011 10:22:40 AM 7 mph N,-76.294872,37.007997,6.8
07/18/2011 10:22:50 AM 16 mph NE,-76.29457,37.008263,7.2
07/18/2011 10:23:00 AM 12 mph E,-76.294112,37.008302,7.2
07/18/2011 10:23:07 AM 12 mph SE,-76.29373,37.008112,7.4
07/18/2011 10:23:14 AM 12 mph SE,-76.293442,37.007828,9.1
07/18/2011 10:23:21 AM 16 mph S,-76.293322,37.007385,10.4
07/18/2011 10:23:28 AM 17 mph S,-76.293453,37.006937,9.9
07/18/2011 10:23:35 AM 19 mph SW,-76.293775,37.006445,9.3
07/18/2011 10:23:42 AM 20 mph SW,-76.294133,37.005972,8.9
07/18/2011 10:23:49 AM 20 mph SW,-76.294477,37.005487,8.5
07/18/2011 10:23:56 AM 20 mph SW,-76.294963,37.004982,8.4
07/18/2011 10:24:00 AM 24 mph SW,-76.295532,37.00454,8.5
07/18/2011 10:24:08 AM 25 mph W,-76.296303,37.004223,8.3
07/18/2011 10:24:16 AM 25 mph SW,-76.297122,37.003975,8.3
07/18/2011 10:24:24 AM 17 mph SW,-76.297637,37.003492,8.3
07/18/2011 10:24:32 AM 8 mph S,-76.297732,37.003235,8.6
07/18/2011 10:24:40 AM 6 mph S,-76.297748,37.003058,9
07/18/2011 10:24:48 AM 9 mph S,-76.297697,37.00287,8.9
07/18/2011 10:24:56 AM 8 mph SE,-76.297502,37.002682,8.5
07/18/2011 10:25:00 AM 8 mph E,-76.29725,37.002642,8
07/18/2011 10:25:30 AM 3 mph NE,-76.297063,37.002718,7.8
07/18/2011 10:26:00 AM 9 mph NW,-76.297195,37.002652,7.7
07/18/2011 10:26:08 AM 11 mph N,-76.297337,37.002973,7
07/18/2011 10:26:16 AM 9 mph N,-76.297293,37.003208,7.4
07/18/2011 10:26:24 AM 9 mph NE,-76.297168,37.003442,8.2
07/18/2011 10:26:32 AM 9 mph NE,-76.297032,37.003678,8.9
07/18/2011 10:26:40 AM 9 mph NE,-76.296887,37.003908,9.4
07/18/2011 10:26:48 AM 9 mph NE,-76.296738,37.004137,9.7
07/18/2011 10:26:56 AM 10 mph NE,-76.296582,37.004373,9.7
07/18/2011 10:27:00 AM 9 mph NE,-76.296425,37.004598,9.6
07/18/2011 10:27:08 AM 10 mph E,-76.296172,37.004765,9.7
07/18/2011 10:27:16 AM 10 mph E,-76.295837,37.004782,9.6
07/18/2011 10:27:24 AM 7 mph E,-76.295555,37.004747,9.5
07/18/2011 10:27:32 AM 5 mph E,-76.29536,37.004702,10.3
07/18/2011 10:27:40 AM 4 mph E,-76.295227,37.004663,11.2
07/18/2011 10:27:48 AM 3 mph SE,-76.295127,37.00462,12.2
07/18/2011 10:27:56 AM 2 mph SE,-76.294993,37.004545,13.2
07/18/2011 10:28:00 AM 2 mph S,-76.294893,37.004432,12.7
07/18/2011 10:28:20 AM 2 mph S,-76.294855,37.004317,9.7
07/18/2011 10:28:40 AM 1 mph S,-76.294857,37.004192,10.4
07/18/2011 10:29:00 AM 7 mph S,-76.294917,37.004003,10
07/18/2011 10:29:09 AM 9 mph SW,-76.295045,37.003812,9.3
07/18/2011 10:29:18 AM 9 mph W,-76.295307,37.003667,8.6
07/18/2011 10:29:27 AM 9 mph NW,-76.295588,37.00372,8.2
07/18/2011 10:29:36 AM 8 mph NW,-76.2958,37.003877,7.8
07/18/2011 10:29:45 AM 8 mph NW,-76.29593,37.004068,7.3
07/18/2011 10:29:54 AM 5 mph N,-76.295975,37.004227,7
07/18/2011 10:30:00 AM 3 mph N,-76.295972,37.004328,6.9
07/18/2011 10:30:20 AM 1 mph N,-76.295953,37.004433,7.3
07/18/2011 10:30:40 AM 1 mph N,-76.29597,37.004527,8.4
07/18/2011 10:31:00 AM 1 mph SW,-76.296035,37.004487,7.7
07/18/2011 10:31:12 AM 1 mph SW,-76.296065,37.004425,9.2
07/18/2011 10:31:24 AM 9 mph NW,-76.296298,37.004447,10.9
07/18/2011 10:31:36 AM 9 mph N,-76.296465,37.004652,10.7
07/18/2011 10:31:48 AM 9 mph N,-76.296417,37.00491,10.7
07/18/2011 10:32:00 AM 9 mph NE,-76.296262,37.005123,11.2
07/18/2011 10:32:08 AM 9 mph E,-76.295965,37.00521,11.3
07/18/2011 10:32:16 AM 7 mph E,-76.295675,37.005227,11.3
07/18/2011 10:32:24 AM 4 mph E,-76.295482,37.005223,11
07/18/2011 10:32:32 AM 3 mph E,-76.295352,37.005207,10.7
07/18/2011 10:32:40 AM 3 mph E,-76.295252,37.005185,10.2
07/18/2011 10:32:48 AM 4 mph E,-76.295122,37.005173,9.9
07/18/2011 10:32:56 AM 4 mph E,-76.294993,37.005198,9.7
07/18/2011 10:33:00 AM 3 mph N,-76.2949,37.00535,9.3
07/18/2011 10:33:09 AM 8 mph NW,-76.295097,37.005558,8.5
07/18/2011 10:33:18 AM 7 mph NW,-76.29529,37.005723,8.4
07/18/2011 10:33:27 AM 4 mph NW,-76.295418,37.005845,8.6
07/18/2011 10:33:36 AM 4 mph N,-76.295475,37.005958,9
07/18/2011 10:33:45 AM 4 mph N,-76.295483,37.006052,9.4
07/18/2011 10:33:54 AM 4 mph N,-76.295475,37.006155,9.4
07/18/2011 10:34:00 AM 4 mph N,-76.295452,37.006267,9.6
07/18/2011 10:34:30 AM 1 mph NE,-76.295385,37.006385,10.4
07/18/2011 10:35:00 AM 1 mph S,-76.295425,37.006272,9
07/18/2011 10:36:00 AM 1 mph S,-76.295467,37.006158,8.9
07/18/2011 10:36:30 AM 1 mph S,-76.295443,37.00606,8
07/18/2011 10:37:00 AM 1 mph S,-76.29542,37.005957,6.2
07/18/2011 10:37:20 AM 1 mph S,-76.295412,37.005862,4.8
07/18/2011 10:37:40 AM 1 mph S,-76.295388,37.005762,5.3
07/18/2011 10:38:00 AM 1 mph S,-76.29536,37.005653,5.3
07/18/2011 10:38:20 AM 1 mph S,-76.295342,37.005538,5.3
07/18/2011 10:38:40 AM 1 mph S,-76.295333,37.005425,5.3
07/18/2011 10:39:00 AM 1 mph S,-76.295327,37.005317,6
07/18/2011 10:39:15 AM 1 mph S,-76.295323,37.005282,6.3
07/18/2011 10:39:30 AM 1 mph S,-76.295325,37.005205,6.5
07/18/2011 10:39:45 AM 1 mph S,-76.29533,37.00511,7.3
07/18/2011 10:40:00 AM 1 mph S,-76.295338,37.004995,9.1
07/18/2011 10:40:12 AM 6 mph NW,-76.295462,37.005027,9.5
07/18/2011 10:40:24 AM 10 mph W,-76.295758,37.005132,9.4
07/18/2011 10:40:36 AM 12 mph W,-76.296185,37.005098,8.9
07/18/2011 10:40:48 AM 13 mph SW,-76.296527,37.004872,7.8
07/18/2011 10:41:00 AM 13 mph SW,-76.296818,37.004583,7.3
07/18/2011 10:41:08 AM 13 mph SW,-76.297113,37.004305,7.1
07/18/2011 10:41:16 AM 13 mph SW,-76.297423,37.004035,7.2
07/18/2011 10:41:24 AM 10 mph SW,-76.29769,37.0038,7.2
07/18/2011 10:41:32 AM 9 mph SW,-76.297877,37.003608,7.2
07/18/2011 10:41:40 AM 7 mph SW,-76.29807,37.003463,7.4
07/18/2011 10:41:48 AM 4 mph SW,-76.298237,37.003385,7.6
07/18/2011 10:41:56 AM 3 mph W,-76.29837,37.003363,7.8
07/18/2011 10:42:00 AM 1 mph SW,-76.298463,37.003318,8.2
07/18/2011 10:42:15 AM 1 mph SW,-76.298508,37.003265,8.4
07/18/2011 10:42:30 AM 1 mph SW,-76.29855,37.003155,9.1
07/18/2011 10:42:45 AM 2 mph SW,-76.298562,37.003113,9.5
07/18/2011 10:43:00 AM 1 mph SW,-76.298597,37.003045,9.6
07/18/2011 10:43:30 AM 1 mph SW,-76.298677,37.00294,8.5
07/18/2011 10:44:00 AM 1 mph SW,-76.298778,37.002862,6.5
07/18/2011 10:44:15 AM 1 mph SW,-76.298813,37.002843,5.8
07/18/2011 10:44:30 AM 1 mph SW,-76.2989,37.002782,4.2
07/18/2011 10:44:45 AM 1 mph SW,-76.298938,37.002728,4
07/18/2011 10:45:00 AM 1 mph SW,-76.299007,37.002622,5.6
07/18/2011 10:45:30 AM 1 mph SW,-76.299103,37.002508,5.3
07/18/2011 10:46:00 AM 1 mph SW,-76.29917,37.0024,5.1
07/18/2011 10:46:20 AM 1 mph SW,-76.299207,37.002343,4.7
07/18/2011 10:46:40 AM 1 mph SW,-76.29923,37.00228,5
07/18/2011 10:47:00 AM 1 mph S,-76.299302,37.002163,5.6
07/18/2011 10:47:12 AM 5 mph S,-76.299325,37.002022,5.3
07/18/2011 10:47:24 AM 7 mph SW,-76.299443,37.001853,6.2
07/18/2011 10:47:36 AM 6 mph W,-76.299678,37.001822,7.4
07/18/2011 10:47:48 AM 5 mph N,-76.299787,37.001943,8.5
07/18/2011 10:48:00 AM 5 mph NE,-76.299737,37.002043,9.3
07/18/2011 10:48:08 AM 7 mph NE,-76.299608,37.002217,10.4
07/18/2011 10:48:16 AM 8 mph NE,-76.299445,37.002395,11.6
07/18/2011 10:48:24 AM 8 mph NE,-76.299253,37.002568,12.3
07/18/2011 10:48:32 AM 4 mph NE,-76.299095,37.002665,12.3
07/18/2011 10:48:40 AM 3 mph NE,-76.298987,37.00271,12
07/18/2011 10:48:48 AM 6 mph NE,-76.29878,37.002832,11.2
07/18/2011 10:48:56 AM 7 mph NE,-76.298658,37.00298,10.5
07/18/2011 10:49:00 AM 6 mph NE,-76.298538,37.003137,9.9
07/18/2011 10:49:12 AM 6 mph NE,-76.298435,37.003262,9.4
07/18/2011 10:49:24 AM 6 mph NE,-76.298327,37.003407,9.2
07/18/2011 10:49:36 AM 2 mph NE,-76.298177,37.003537,9
07/18/2011 10:49:48 AM 2 mph NE,-76.298032,37.00366,8.3
07/18/2011 10:50:00 AM 2 mph NE,-76.297925,37.003758,6.5
07/18/2011 10:50:10 AM 4 mph NE,-76.297825,37.003895,6.5
07/18/2011 10:50:20 AM 4 mph NE,-76.297735,37.003988,6.7
07/18/2011 10:50:30 AM 3 mph NE,-76.297658,37.004055,6.9
07/18/2011 10:50:40 AM 2 mph NE,-76.297607,37.004088,6.9
07/18/2011 10:52:00 AM 1 mph SW,-76.297623,37.003983,12.3
07/18/2011 10:52:30 AM 1 mph SW,-76.297678,37.003945,13.4
07/18/2011 10:53:00 AM 1 mph SW,-76.297755,37.003877,13.2
07/18/2011 10:53:20 AM 1 mph SW,-76.297783,37.003858,12.8
07/18/2011 10:53:40 AM 1 mph SW,-76.297845,37.003773,12.1
07/18/2011 10:54:00 AM 1 mph S,-76.29787,37.003652,10.5
07/18/2011 10:54:20 AM 2 mph S,-76.297863,37.003555,8.3
07/18/2011 10:54:40 AM 2 mph S,-76.297833,37.003408,5.4
07/18/2011 10:55:00 AM 2 mph S,-76.29784,37.003307,5
07/18/2011 10:55:08 AM 1 mph S,-76.297818,37.003177,5.3
07/18/2011 10:55:16 AM 6 mph NW,-76.297937,37.003248,5.3
07/18/2011 10:55:24 AM 9 mph W,-76.298187,37.003285,5.3
07/18/2011 10:55:32 AM 11 mph SW,-76.298515,37.003153,5.3
07/18/2011 10:55:40 AM 19 mph SW,-76.298823,37.00285,5.4
07/18/2011 10:55:48 AM 24 mph SW,-76.299403,37.002415,5.7
07/18/2011 10:55:56 AM 22 mph SW,-76.300013,37.002005,5.9
07/18/2011 10:56:00 AM 22 mph SW,-76.300605,37.00162,5.9
07/18/2011 10:56:08 AM 22 mph SW,-76.301193,37.001228,6
07/18/2011 10:56:16 AM 21 mph SW,-76.301807,37.00087,6
07/18/2011 10:56:24 AM 22 mph SW,-76.302453,37.000567,5.9
07/18/2011 10:56:32 AM 21 mph SW,-76.303127,37.0003,5.8
07/18/2011 10:56:40 AM 22 mph SW,-76.30382,37.000042,5.9
07/18/2011 10:56:48 AM 22 mph W,-76.304548,36.999827,6.3
07/18/2011 10:56:56 AM 22 mph W,-76.30529,36.999652,6.2
07/18/2011 10:57:00 AM 21 mph W,-76.306032,36.999497,5.6
07/18/2011 10:57:07 AM 21 mph W,-76.306768,36.999375,4.9
07/18/2011 10:57:14 AM 21 mph W,-76.307493,36.999265,5.2
07/18/2011 10:57:21 AM 21 mph W,-76.30822,36.999172,6
07/18/2011 10:57:28 AM 22 mph W,-76.308968,36.999088,5.4
07/18/2011 10:57:35 AM 22 mph W,-76.309723,36.999002,5.2
07/18/2011 10:57:42 AM 22 mph W,-76.310482,36.99887,5.4
07/18/2011 10:57:49 AM 22 mph W,-76.31125,36.998805,6.9
07/18/2011 10:57:56 AM 22 mph W,-76.31202,36.998868,8.7
07/18/2011 10:58:00 AM 23 mph W,-76.312808,36.999018,8.8
07/18/2011 10:58:08 AM 23 mph W,-76.313582,36.999212,9.3
07/18/2011 10:58:16 AM 22 mph NW,-76.314275,36.999498,8.2
07/18/2011 10:58:24 AM 22 mph NW,-76.314868,36.9999,6.5
07/18/2011 10:58:32 AM 20 mph NW,-76.315312,37.000422,5.7
07/18/2011 10:58:40 AM 6 mph NW,-76.31548,37.000703,5.4
07/18/2011 10:58:48 AM 6 mph N,-76.315563,37.000865,5.3
07/18/2011 10:58:56 AM 6 mph N,-76.315625,37.001022,5.3
07/18/2011 10:59:00 AM 6 mph N,-76.315655,37.001185,5.3
07/18/2011 10:59:10 AM 5 mph N,-76.315678,37.00134,5.3
07/18/2011 10:59:20 AM 5 mph N,-76.315708,37.001487,5.3
07/18/2011 10:59:30 AM 4 mph N,-76.315727,37.001602,5.3
07/18/2011 10:59:40 AM 3 mph N,-76.315763,37.00176,5.3
07/18/2011 10:59:50 AM 3 mph N,-76.315782,37.001925,5.3
07/18/2011 11:00:00 AM 3 mph N,-76.315767,37.002083,6.5
07/18/2011 11:00:08 AM 5 mph N,-76.315737,37.002313,7.4
07/18/2011 11:00:16 AM 4 mph N,-76.31572,37.002443,7.7
07/18/2011 11:00:24 AM 4 mph N,-76.3157,37.002552,7.7
07/18/2011 11:00:32 AM 5 mph NE,-76.315628,37.002675,7.6
07/18/2011 11:00:40 AM 4 mph NE,-76.315505,37.002783,7.4
07/18/2011 11:00:48 AM 3 mph E,-76.315387,37.00283,6.8
07/18/2011 11:00:56 AM 4 mph E,-76.31526,37.002842,6.6
07/18/2011 11:01:00 AM 3 mph E,-76.315133,37.002832,6.5
07/18/2011 11:01:15 AM 3 mph E,-76.315033,37.002813,6.5
07/18/2011 11:01:30 AM 2 mph SE,-76.314873,37.00276,7.1
